country,continent,population,date,total_cases,new_cases,total_deaths,new_deaths,total_recovered,total_tests
Australia,Oceania,25000000,2020-03-09,6074,651,218,29,2867,79252
Australia,Oceania,25000000,2020-03-10,6654,580,233,15,2867,84574
Australia,Oceania,25000000,2020-03-11,7606,952,268,35,2867,93961
Australia,Oceania,25000000,2020-03-12,7762,156,268,0,2867,107409
Australia,Oceania,25000000,2020-03-13,8964,1202,302,34,2867,121148
Australia,Oceania,25000000,2020-03-14,9295,331,324,22,2867,125734
Australia,Oceania,25000000,2020-03-15,10439,1144,374,50,2867,137487
Australia,Oceania,25000000,2020-03-16,10920,481,381,7,2867,150909
Australia,Oceania,25000000,2020-03-17,11548,628,389,8,2867,150909
Australia,Oceania,25000000,2020-03-18,13464,1916,484,95,2953,193468
Australia,Oceania,25000000,2020-03-19,13464,0,484,0,3442,193468
Australia,Oceania,25000000,2020-03-20,15616,2152,551,67,3582,211966
Australia,Oceania,25000000,2020-03-21,15982,366,551,0,4127,211966
Australia,Oceania,25000000,2020-03-22,17691,1709,606,55,4421,234537
Australia,Oceania,25000000,2020-03-23,19691,2000,688,82,4908,258999
Australia,Oceania,25000000,2020-03-24,20590,899,688,0,5272,258999
Australia,Oceania,25000000,2020-03-25,24208,3618,824,136,6572,324107
Australia,Oceania,25000000,2020-03-26,25310,1102,872,48,6572,332966
Australia,Oceania,25000000,2020-03-27,28657,3347,988,116,7229,372847
Australia,Oceania,25000000,2020-03-28,28657,0,988,0,7403,372847
Australia,Oceania,25000000,2020-03-29,31669,3012,1125,137,8223,399232
Australia,Oceania,25000000,2020-03-30,34754,3085,1202,77,8942,448292
Australia,Oceania,25000000,2020-03-31,38262,3508,1325,123,9260,496351
Australia,Oceania,25000000,2020-04-01,38262,0,1325,0,10566,496538
Australia,Oceania,25000000,2020-04-02,42694,4432,1480,155,10826,549652
Australia,Oceania,25000000,2020-04-03,46635,3941,1641,161,13272,651253
Australia,Oceania,25000000,2020-04-04,49171,2536,1737,96,13272,706682
Australia,Oceania,25000000,2020-04-05,52704,3533,1853,116,13581,706682
Australia,Oceania,25000000,2020-04-06,57714,5010,2001,148,17129,745322
Australia,Oceania,25000000,2020-04-07,64355,6641,2225,224,17129,832320
Australia,Oceania,25000000,2020-04-08,64521,166,2249,24,19779,885822
Australia,Oceania,25000000,2020-04-09,68583,4062,2413,164,20592,968932
Australia,Oceania,25000000,2020-04-10,73643,5060,2546,133,24727,971236
Australia,Oceania,25000000,2020-04-11,80100,6457,2769,223,24727,995767
Australia,Oceania,25000000,2020-04-12,88108,8008,3083,314,26183,1247457
Australia,Oceania,25000000,2020-04-13,93145,5037,3218,135,30460,1291118
Australia,Oceania,25000000,2020-04-14,96933,3788,3383,165,30875,1291118
Australia,Oceania,25000000,2020-04-15,106891,9958,3722,339,31603,1513886
Australia,Oceania,25000000,2020-04-16,108370,1479,3722,0,34870,1513886
Australia,Oceania,25000000,2020-04-17,117986,9616,4220,498,37006,1604934
Australia,Oceania,25000000,2020-04-18,124376,6390,4377,157,41775,1660313
Australia,Oceania,25000000,2020-04-19,134405,10029,4582,205,46650,1848665
Australia,Oceania,25000000,2020-04-20,136513,2108,4650,68,46650,1950798
Australia,Oceania,25000000,2020-04-21,152187,15674,5233,583,56287,1995057
Australia,Oceania,25000000,2020-04-22,156399,4212,5366,133,56287,2105252
Australia,Oceania,25000000,2020-04-23,156399,0,5366,0,60613,2105252
Australia,Oceania,25000000,2020-04-24,174356,17957,6079,713,60613,2459987
Australia,Oceania,25000000,2020-04-25,184206,9850,6353,274,66992,2459987
Australia,Oceania,25000000,2020-04-26,184877,671,6353,0,79126,2562458
Australia,Oceania,25000000,2020-04-27,191500,6623,6850,497,79319,2675377
Australia,Oceania,25000000,2020-04-28,197768,6268,6850,0,79319,2675377
Australia,Oceania,25000000,2020-04-29,203415,5647,7106,256,95571,2766107
Australia,Oceania,25000000,2020-04-30,209350,5935,7106,0,95571,2766107
Australia,Oceania,25000000,2020-05-01,221670,12320,7525,419,106252,2766107
Australia,Oceania,25000000,2020-05-02,221670,0,7539,14,106252,2766107
Australia,Oceania,25000000,2020-05-03,230404,8734,8145,606,116586,2983129
Australia,Oceania,25000000,2020-05-04,240907,10503,8481,336,116586,3418936
Australia,Oceania,25000000,2020-05-05,252805,11898,8733,252,133001,3766572
Australia,Oceania,25000000,2020-05-06,261546,8741,9023,290,136380,3766572
Australia,Oceania,25000000,2020-05-07,269513,7967,9414,391,136380,3766572
Australia,Oceania,25000000,2020-05-08,274110,4597,9414,0,143117,3766572
Australia,Oceania,25000000,2020-05-09,278012,3902,9601,187,154741,3815700
Australia,Oceania,25000000,2020-05-10,295803,17791,10458,857,160918,3916603
Australia,Oceania,25000000,2020-05-11,295803,0,10458,0,164741,3916603
Australia,Oceania,25000000,2020-05-12,295803,0,10458,0,180237,3916603
Australia,Oceania,25000000,2020-05-13,295803,0,10458,0,184238,3916603
Australia,Oceania,25000000,2020-05-14,295803,0,10458,0,184238,3987537
Australia,Oceania,25000000,2020-05-15,295803,0,10458,0,184238,3987537
Australia,Oceania,25000000,2020-05-16,299862,4059,10581,123,188454,4249702
Australia,Oceania,25000000,2020-05-17,306251,6389,10810,229,207398,4249702
Australia,Oceania,25000000,2020-05-18,314722,8471,11039,229,208092,4249702
Australia,Oceania,25000000,2020-05-19,314722,0,11039,0,222065,4249702
Australia,Oceania,25000000,2020-05-20,318164,3442,11067,28,239386,4273874
Australia,Oceania,25000000,2020-05-21,318164,0,11298,231,239386,4333966
Australia,Oceania,25000000,2020-05-22,318164,0,11298,0,239386,4387258
Australia,Oceania,25000000,2020-05-23,337713,19549,11363,65,239386,4387258
Australia,Oceania,25000000,2020-05-24,337713,0,11667,304,257435,4392034
Australia,Oceania,25000000,2020-05-25,337713,0,11906,239,257435,4722049
Australia,Oceania,25000000,2020-05-26,337713,0,11906,0,257435,4896204
Australia,Oceania,25000000,2020-05-27,337713,0,11906,0,271570,4896204
Australia,Oceania,25000000,2020-05-28,340461,2748,11906,0,274791,4896204
Australia,Oceania,25000000,2020-05-29,340461,0,11906,0,274791,4896204
Australia,Oceania,25000000,2020-05-30,340461,0,11909,3,274791,4896204
Australia,Oceania,25000000,2020-05-31,340461,0,11909,0,274791,4896204
Australia,Oceania,25000000,2020-06-01,340461,0,11909,0,283496,4896204
Australia,Oceania,25000000,2020-06-02,343655,3194,11964,55,287364,4896204
Australia,Oceania,25000000,2020-06-03,357383,13728,12779,815,287364,4896204
Australia,Oceania,25000000,2020-06-04,357383,0,12779,0,287364,4975955
Australia,Oceania,25000000,2020-06-05,357383,0,12779,0,287364,4975955
Australia,Oceania,25000000,2020-06-06,357383,0,12779,0,310028,4975955
Australia,Oceania,25000000,2020-06-07,357383,0,12779,0,310028,4975955
Australia,Oceania,25000000,2020-06-08,357383,0,12779,0,310028,4975955
Australia,Oceania,25000000,2020-06-09,357383,0,12779,0,310456,4975955
Australia,Oceania,25000000,2020-06-10,357383,0,12779,0,310456,4975955
Australia,Oceania,25000000,2020-06-11,357383,0,12779,0,310456,4975955
Australia,Oceania,25000000,2020-06-12,357383,0,12779,0,310456,4987666
Australia,Oceania,25000000,2020-06-13,357383,0,12779,0,310456,4987666
Australia,Oceania,25000000,2020-06-14,357383,0,12779,0,310456,4987666
Australia,Oceania,25000000,2020-06-15,357383,0,12779,0,312159,4987666
Australia,Oceania,25000000,2020-06-16,357383,0,12779,0,312159,4987666
Australia,Oceania,25000000,2020-06-17,357383,0,12779,0,312159,4987666
Australia,Oceania,25000000,2020-06-18,357383,0,12813,34,312159,4987666
South-Africa,Africa,59000000,2020-03-01,4620,4620,162,162,4301,36324
South-Africa,Africa,59000000,2020-03-02,4903,283,163,1,4301,44276
South-Africa,Africa,59000000,2020-03-03,5655,752,189,26,4301,48207
South-Africa,Africa,59000000,2020-03-04,5746,91,198,9,4301,51537
South-Africa,Africa,59000000,2020-03-05,6301,555,210,12,4301,53895
South-Africa,Africa,59000000,2020-03-06,6790,489,232,22,4301,62841
South-Africa,Africa,59000000,2020-03-07,7318,528,253,21,4301,64044
South-Africa,Africa,59000000,2020-03-08,8344,1026,279,26,4301,73630
South-Africa,Africa,59000000,2020-03-09,8934,590,300,21,4301,81376
South-Africa,Africa,59000000,2020-03-10,9331,397,312,12,4301,81376
South-Africa,Africa,59000000,2020-03-11,9840,509,333,21,4301,85880
South-Africa,Africa,59000000,2020-03-12,10560,720,359,26,4301,99735
South-Africa,Africa,59000000,2020-03-13,10877,317,363,4,4301,99735
South-Africa,Africa,59000000,2020-03-14,12418,1541,418,55,4301,111702
South-Africa,Africa,59000000,2020-03-15,13446,1028,466,48,4301,122595
South-Africa,Africa,59000000,2020-03-16,14241,795,486,20,4301,127392
South-Africa,Africa,59000000,2020-03-17,14947,706,500,14,4927,136375
South-Africa,Africa,59000000,2020-03-18,17084,2137,574,74,4940,166331
South-Africa,Africa,59000000,2020-03-19,18104,1020,621,47,5277,169752
South-Africa,Africa,59000000,2020-03-20,19057,953,646,25,5289,169752
South-Africa,Africa,59000000,2020-03-21,21269,2212,729,83,6350,169752
South-Africa,Africa,59000000,2020-03-22,21901,632,735,6,7108,186525
South-Africa,Africa,59000000,2020-03-23,24505,2604,867,132,7434,192662
South-Africa,Africa,59000000,2020-03-24,24690,185,867,0,7655,192662
South-Africa,Africa,59000000,2020-03-25,26616,1926,876,9,8401,224616
South-Africa,Africa,59000000,2020-03-26,27744,1128,988,112,8745,235137
South-Africa,Africa,59000000,2020-03-27,30901,3157,1055,67,8997,277349
South-Africa,Africa,59000000,2020-03-28,31544,643,1069,14,10823,286959
South-Africa,Africa,59000000,2020-03-29,34424,2880,1144,75,11635,339112
South-Africa,Africa,59000000,2020-03-30,36242,1818,1248,104,11635,339112
South-Africa,Africa,59000000,2020-03-31,37417,1175,1274,26,12976,339112
South-Africa,Africa,59000000,2020-04-01,43189,5772,1464,190,14296,388416
South-Africa,Africa,59000000,2020-04-02,44242,1053,1497,33,14296,414813
South-Africa,Africa,59000000,2020-04-03,44918,676,1611,114,15733,414813
South-Africa,Africa,59000000,2020-04-04,48906,3988,1661,50,17823,415697
South-Africa,Africa,59000000,2020-04-05,50744,1838,1746,85,17823,415697
South-Africa,Africa,59000000,2020-04-06,52115,1371,1759,13,21267,482817
South-Africa,Africa,59000000,2020-04-07,58458,6343,1985,226,21267,513972
South-Africa,Africa,59000000,2020-04-08,59541,1083,1996,11,22585,570274
South-Africa,Africa,59000000,2020-04-09,61908,2367,2187,191,22585,600103
South-Africa,Africa,59000000,2020-04-10,64515,2607,2187,0,27309,627647
South-Africa,Africa,59000000,2020-04-11,67604,3089,2293,106,27699,627647
South-Africa,Africa,59000000,2020-04-12,70603,2999,2425,132,28180,655195
South-Africa,Africa,59000000,2020-04-13,72323,1720,2455,30,29685,655195
South-Africa,Africa,59000000,2020-04-14,74975,2652,2601,146,30761,680843
South-Africa,Africa,59000000,2020-04-15,77553,2578,2742,141,38212,680843
South-Africa,Africa,59000000,2020-04-16,77553,0,2742,0,39683,725089
South-Africa,Africa,59000000,2020-04-17,82194,4641,2838,96,39683,725089
South-Africa,Africa,59000000,2020-04-18,88370,6176,2890,52,40430,776930
South-Africa,Africa,59000000,2020-04-19,91860,3490,3036,146,44455,783280
South-Africa,Africa,59000000,2020-04-20,91860,0,3046,10,44455,890456
South-Africa,Africa,59000000,2020-04-21,91860,0,3063,17,53211,890456
South-Africa,Africa,59000000,2020-04-22,98072,6212,3271,208,54461,890456
South-Africa,Africa,59000000,2020-04-23,98072,0,3309,38,55824,890456
South-Africa,Africa,59000000,2020-04-24,98072,0,3376,67,57038,890456
South-Africa,Africa,59000000,2020-04-25,98072,0,3376,0,57038,923807
South-Africa,Africa,59000000,2020-04-26,98072,0,3376,0,57830,924904
South-Africa,Africa,59000000,2020-04-27,111932,13860,3813,437,58994,1002731
South-Africa,Africa,59000000,2020-04-28,111932,0,3852,39,64330,1009580
South-Africa,Africa,59000000,2020-04-29,111932,0,3852,0,67750,1009580
South-Africa,Africa,59000000,2020-04-30,111932,0,3852,0,67750,1071958
South-Africa,Africa,59000000,2020-05-01,111932,0,3852,0,70268,1071958
South-Africa,Africa,59000000,2020-05-02,117606,5674,4055,203,78483,1151488
South-Africa,Africa,59000000,2020-05-03,117606,0,4055,0,79238,1151488
South-Africa,Africa,59000000,2020-05-04,117606,0,4055,0,84393,1151488
South-Africa,Africa,59000000,2020-05-05,121138,3532,4179,124,84393,1151488
South-Africa,Africa,59000000,2020-05-06,125904,4766,4274,95,84393,1163294
South-Africa,Africa,59000000,2020-05-07,125904,0,4274,0,84393,1163294
South-Africa,Africa,59000000,2020-05-08,125904,0,4274,0,84393,1179121
South-Africa,Africa,59000000,2020-05-09,125904,0,4274,0,84393,1179121
South-Africa,Africa,59000000,2020-05-10,127869,1965,4274,0,84393,1179121
South-Africa,Africa,59000000,2020-05-11,127869,0,4323,49,92373,1179121
South-Africa,Africa,59000000,2020-05-12,127869,0,4369,46,102276,1208782
South-Africa,Africa,59000000,2020-05-13,127869,0,4482,113,102276,1208782
South-Africa,Africa,59000000,2020-05-14,133431,5562,4638,156,102276,1214249
South-Africa,Africa,59000000,2020-05-15,133431,0,4638,0,102276,1214249
South-Africa,Africa,59000000,2020-05-16,133669,238,4638,0,108918,1214249
South-Africa,Africa,59000000,2020-05-17,134498,829,4638,0,108918,1214249
South-Africa,Africa,59000000,2020-05-18,134498,0,4638,0,108918,1347454
South-Africa,Africa,59000000,2020-05-19,134498,0,4638,0,108918,1347454
South-Africa,Africa,59000000,2020-05-20,134498,0,4638,0,117032,1347454
South-Africa,Africa,59000000,2020-05-21,134498,0,4638,0,117032,1347454
South-Africa,Africa,59000000,2020-05-22,134498,0,4638,0,117032,1347454
South-Africa,Africa,59000000,2020-05-23,134498,0,4638,0,117032,1347454
South-Africa,Africa,59000000,2020-05-24,134498,0,4638,0,117032,1347454
South-Africa,Africa,59000000,2020-05-25,134498,0,4638,0,117032,1347454
South-Africa,Africa,59000000,2020-05-26,134960,462,4638,0,117032,1347454
South-Africa,Africa,59000000,2020-05-27,134960,0,4722,84,117032,1347454
South-Africa,Africa,59000000,2020-05-28,134960,0,4722,0,118905,1347454
South-Africa,Africa,59000000,2020-05-29,134960,0,4722,0,118905,1347454
South-Africa,Africa,59000000,2020-05-30,134960,0,4722,0,118905,1347454
South-Africa,Africa,59000000,2020-05-31,135775,815,4722,0,124098,1347454
South-Africa,Africa,59000000,2020-06-01,135775,0,4722,0,124098,1347454
South-Africa,Africa,59000000,2020-06-02,140839,5064,4722,0,124098,1347454
South-Africa,Africa,59000000,2020-06-03,140839,0,4768,46,124098,1347454
South-Africa,Africa,59000000,2020-06-04,140839,0,4990,222,124098,1347454
South-Africa,Africa,59000000,2020-06-05,142874,2035,4990,0,124098,1347454
South-Africa,Africa,59000000,2020-06-06,142874,0,4990,0,124098,1347454
South-Africa,Africa,59000000,2020-06-07,142874,0,5051,61,124098,1347454
South-Africa,Africa,59000000,2020-06-08,142874,0,5051,0,124098,1347454
South-Africa,Africa,59000000,2020-06-09,142874,0,5051,0,124515,1347454
South-Africa,Africa,59000000,2020-06-10,142874,0,5051,0,124515,1347454
South-Africa,Africa,59000000,2020-06-11,143291,417,5051,0,124515,1347454
South-Africa,Africa,59000000,2020-06-12,143291,0,5051,0,124515,1347454
South-Africa,Africa,59000000,2020-06-13,143291,0,5051,0,124515,1347454
South-Africa,Africa,59000000,2020-06-14,143318,27,5057,6,124515,1347454
South-Africa,Africa,59000000,2020-06-15,143318,0,5057,0,124515,1347454
South-Africa,Africa,59000000,2020-06-16,143318,0,5057,0,124515,1347454
South-Africa,Africa,59000000,2020-06-17,143318,0,5057,0,124515,1347454
South-Africa,Africa,59000000,2020-06-18,146773,3455,5057,0,127677,1416811
Nigeria,Africa,206000000,2020-03-01,32603,32603,654,654,30624,580536
Nigeria,Africa,206000000,2020-03-02,33906,1303,688,34,30624,634863
Nigeria,Africa,206000000,2020-03-03,37918,4012,774,86,30624,634863
Nigeria,Africa,206000000,2020-03-04,39593,1675,777,3,30624,634863
Nigeria,Africa,206000000,2020-03-05,44301,4708,907,130,30624,768550
Nigeria,Africa,206000000,2020-03-06,46058,1757,910,3,30624,785615
Nigeria,Africa,206000000,2020-03-07,51291,5233,1026,116,30624,959178
Nigeria,Africa,206000000,2020-03-08,55414,4123,1106,80,30624,959178
Nigeria,Africa,206000000,2020-03-09,57133,1719,1186,80,30624,959178
Nigeria,Africa,206000000,2020-03-10,63698,6565,1288,102,30624,1085510
Nigeria,Africa,206000000,2020-03-11,66775,3077,1399,111,30624,1180479
Nigeria,Africa,206000000,2020-03-12,68818,2043,1413,14,30624,1180479
Nigeria,Africa,206000000,2020-03-13,73692,4874,1478,65,30624,1287700
Nigeria,Africa,206000000,2020-03-14,84084,10392,1708,230,30624,1368061
Nigeria,Africa,206000000,2020-03-15,90804,6720,1878,170,30624,1472463
Nigeria,Africa,206000000,2020-03-16,98296,7492,1949,71,30624,1705135
Nigeria,Africa,206000000,2020-03-17,103459,5163,2067,118,32809,1705135
Nigeria,Africa,206000000,2020-03-18,107610,4151,2168,101,35231,1855785
Nigeria,Africa,206000000,2020-03-19,114491,6881,2294,126,37472,1907860
Nigeria,Africa,206000000,2020-03-20,128774,14283,2583,289,38368,2170251
Nigeria,Africa,206000000,2020-03-21,131201,2427,2731,148,42953,2170251
Nigeria,Africa,206000000,2020-03-22,144827,13626,2928,197,49675,2347280
Nigeria,Africa,206000000,2020-03-23,151238,6411,3031,103,51753,2621187
Nigeria,Africa,206000000,2020-03-24,160295,9057,3208,177,58559,2627135
Nigeria,Africa,206000000,2020-03-25,180078,19783,3538,330,59148,2876494
Nigeria,Africa,206000000,2020-03-26,186313,6235,3814,276,59571,3037209
Nigeria,Africa,206000000,2020-03-27,189517,3204,3814,0,62482,3037209
Nigeria,Africa,206000000,2020-03-28,195267,5750,4203,389,71458,3418642
Nigeria,Africa,206000000,2020-03-29,228750,33483,4653,450,77538,4046604
Nigeria,Africa,206000000,2020-03-30,243200,14450,4850,197,79564,4154719
Nigeria,Africa,206000000,2020-03-31,272387,29187,5366,516,86853,4770077
Nigeria,Africa,206000000,2020-04-01,290894,18507,5813,447,93994,4876967
Nigeria,Africa,206000000,2020-04-02,308297,17403,6264,451,96166,5416156
Nigeria,Africa,206000000,2020-04-03,312107,3810,6264,0,117635,5416156
Nigeria,Africa,206000000,2020-04-04,349571,37464,7133,869,117635,6129142
Nigeria,Africa,206000000,2020-04-05,370866,21295,7576,443,120725,6538797
Nigeria,Africa,206000000,2020-04-06,386565,15699,7878,302,134311,6809909
Nigeria,Africa,206000000,2020-04-07,433783,47218,8832,954,138912,7396231
Nigeria,Africa,206000000,2020-04-08,433783,0,8832,0,162005,7704936
Nigeria,Africa,206000000,2020-04-09,484698,50915,9652,820,162005,7922275
Nigeria,Africa,206000000,2020-04-10,504871,20173,9941,289,166875,8700520
Nigeria,Africa,206000000,2020-04-11,510668,5797,9982,41,166875,9313531
Nigeria,Africa,206000000,2020-04-12,548040,37372,10956,974,205671,9429040
Nigeria,Africa,206000000,2020-04-13,613953,65913,12537,1581,210323,10235305
Nigeria,Africa,206000000,2020-04-14,631276,17323,12726,189,231361,11324777
Nigeria,Africa,206000000,2020-04-15,634853,3577,12726,0,246918,11324777
Nigeria,Africa,206000000,2020-04-16,701535,66682,14389,1663,270663,12622489
Nigeria,Africa,206000000,2020-04-17,730639,29104,14460,71,270663,12972063
Nigeria,Africa,206000000,2020-04-18,760281,29642,14990,530,295856,12972063
Nigeria,Africa,206000000,2020-04-19,803894,43613,15906,916,320649,13971359
Nigeria,Africa,206000000,2020-04-20,890203,86309,17722,1816,351480,15409971
Nigeria,Africa,206000000,2020-04-21,929477,39274,18709,987,353134,16537745
Nigeria,Africa,206000000,2020-04-22,929477,0,18709,0,391542,16537745
Nigeria,Africa,206000000,2020-04-23,1002951,73474,19601,892,409147,16537745
Nigeria,Africa,206000000,2020-04-24,1089250,86299,22139,2538,453401,19423052
Nigeria,Africa,206000000,2020-04-25,1141189,51939,23119,980,465030,21559392
Nigeria,Africa,206000000,2020-04-26,1229682,88493,25011,1892,473096,21559392
Nigeria,Africa,206000000,2020-04-27,1229682,0,25143,132,512805,21559392
Nigeria,Africa,206000000,2020-04-28,1260339,30657,25432,289,546086,24641879
Nigeria,Africa,206000000,2020-04-29,1275975,15636,26588,1156,546639,24641879
Nigeria,Africa,206000000,2020-04-30,1435827,159852,28832,2244,638284,24641879
Nigeria,Africa,206000000,2020-05-01,1508510,72683,30376,1544,655258,25336304
Nigeria,Africa,206000000,2020-05-02,1535861,27351,31725,1349,655258,26619139
Nigeria,Africa,206000000,2020-05-03,1635643,99782,33219,1494,698497,30205199
Nigeria,Africa,206000000,2020-05-04,1635643,0,33219,0,764759,30205199
Nigeria,Africa,206000000,2020-05-05,1650167,14524,33258,39,776990,30205199
Nigeria,Africa,206000000,2020-05-06,1721629,71462,33935,677,804320,31017287
Nigeria,Africa,206000000,2020-05-07,1872371,150742,38220,4285,905238,31017287
Nigeria,Africa,206000000,2020-05-08,1872371,0,38220,0,939176,32516371
Nigeria,Africa,206000000,2020-05-09,1878562,6191,38220,0,981409,32516371
Nigeria,Africa,206000000,2020-05-10,2060902,182340,42588,4368,1126412,33961670
Nigeria,Africa,206000000,2020-05-11,2060902,0,42588,0,1126412,34221420
Nigeria,Africa,206000000,2020-05-12,2180618,119716,44179,1591,1126412,38380395
Nigeria,Africa,206000000,2020-05-13,2251158,70540,45716,1537,1126412,38380395
Nigeria,Africa,206000000,2020-05-14,2287036,35878,46222,506,1297555,38765024
Nigeria,Africa,206000000,2020-05-15,2287036,0,47577,1355,1324630,39712071
Nigeria,Africa,206000000,2020-05-16,2356802,69766,47577,0,1327394,39712071
Nigeria,Africa,206000000,2020-05-17,2363272,6470,47577,0,1437083,39712071
Nigeria,Africa,206000000,2020-05-18,2378451,15179,47577,0,1437083,42263760
Nigeria,Africa,206000000,2020-05-19,2402137,23686,48813,1236,1508674,42905594
Nigeria,Africa,206000000,2020-05-20,2491692,89555,50059,1246,1619794,44253730
Nigeria,Africa,206000000,2020-05-21,2491692,0,50329,270,1685385,46190311
Nigeria,Africa,206000000,2020-05-22,2520380,28688,52661,2332,1685385,46190311
Nigeria,Africa,206000000,2020-05-23,2711810,191430,54960,2299,1685385,46190311
Nigeria,Africa,206000000,2020-05-24,2711810,0,55559,599,1866078,48930384
Nigeria,Africa,206000000,2020-05-25,2711810,0,55559,0,1935088,48930384
Nigeria,Africa,206000000,2020-05-26,2727299,15489,55559,0,1935088,48930384
Nigeria,Africa,206000000,2020-05-27,2727299,0,55559,0,2092372,48930384
Nigeria,Africa,206000000,2020-05-28,2727299,0,56473,914,2092372,49353105
Nigeria,Africa,206000000,2020-05-29,2799600,72301,56473,0,2092372,49353105
Nigeria,Africa,206000000,2020-05-30,2838720,39120,56730,257,2092372,49383785
Nigeria,Africa,206000000,2020-05-31,2876823,38103,60525,3795,2092372,50444975
Nigeria,Africa,206000000,2020-06-01,2876823,0,60525,0,2092372,50444975
Nigeria,Africa,206000000,2020-06-02,2978453,101630,60525,0,2113306,51546701
Nigeria,Africa,206000000,2020-06-03,2978453,0,60525,0,2263069,52375959
Nigeria,Africa,206000000,2020-06-04,2979299,846,60525,0,2263069,52375959
Nigeria,Africa,206000000,2020-06-05,2979299,0,60525,0,2287836,52375959
Nigeria,Africa,206000000,2020-06-06,2979299,0,61236,711,2449909,52375959
Nigeria,Africa,206000000,2020-06-07,3087076,107777,61236,0,2472844,54713039
Nigeria,Africa,206000000,2020-06-08,3087076,0,61682,446,2490912,54713039
Nigeria,Africa,206000000,2020-06-09,3087076,0,64194,2512,2490912,54713039
Nigeria,Africa,206000000,2020-06-10,3162266,75190,64194,0,2493552,54713039
Nigeria,Africa,206000000,2020-06-11,3162266,0,64669,475,2493552,54713039
Nigeria,Africa,206000000,2020-06-12,3162266,0,66513,1844,2493552,54713039
Nigeria,Africa,206000000,2020-06-13,3162266,0,66513,0,2648125,55843247
Nigeria,Africa,206000000,2020-06-14,3162266,0,66513,0,2652554,55843247
Nigeria,Africa,206000000,2020-06-15,3162266,0,66513,0,2652554,55843247
Nigeria,Africa,206000000,2020-06-16,3162266,0,66513,0,2652554,55843247
Nigeria,Africa,206000000,2020-06-17,3162266,0,66513,0,2652554,57507216
Nigeria,Africa,206000000,2020-06-18,3162266,0,66513,0,2652554,57507216
Egypt,Africa,102000000,2020-03-01,2400,2400,32,32,2045,45567
Egypt,Africa,102000000,2020-03-02,2697,297,35,3,2069,53644
Egypt,Africa,102000000,2020-03-03,2967,270,41,6,2227,55104
Egypt,Africa,102000000,2020-03-04,3402,435,44,3,2244,71297
Egypt,Africa,102000000,2020-03-05,3986,584,52,8,2244,79094
Egypt,Africa,102000000,2020-03-06,4513,527,58,6,2244,94116
Egypt,Africa,102000000,2020-03-07,5313,800,70,12,2244,94116
Egypt,Africa,102000000,2020-03-08,5644,331,78,8,2244,106925
Egypt,Africa,102000000,2020-03-09,6637,993,87,9,2244,125986
Egypt,Africa,102000000,2020-03-10,7369,732,97,10,2244,140725
Egypt,Africa,102000000,2020-03-11,7867,498,102,5,2244,143744
Egypt,Africa,102000000,2020-03-12,9166,1299,121,19,2244,182737
Egypt,Africa,102000000,2020-03-13,10825,1659,144,23,2244,201740
Egypt,Africa,102000000,2020-03-14,12047,1222,154,10,2244,256624
Egypt,Africa,102000000,2020-03-15,13523,1476,182,28,2244,258590
Egypt,Africa,102000000,2020-03-16,16115,2592,208,26,2244,306643
Egypt,Africa,102000000,2020-03-17,17568,1453,234,26,2646,330129
Egypt,Africa,102000000,2020-03-18,20182,2614,254,20,2843,404784
Egypt,Africa,102000000,2020-03-19,23152,2970,300,46,3311,458748
Egypt,Africa,102000000,2020-03-20,25288,2136,336,36,3700,469032
Egypt,Africa,102000000,2020-03-21,29527,4239,385,49,4585,488564
Egypt,Africa,102000000,2020-03-22,31824,2297,432,47,4604,609054
Egypt,Africa,102000000,2020-03-23,35651,3827,467,35,5584,665465
Egypt,Africa,102000000,2020-03-24,43172,7521,563,96,5943,841324
Egypt,Africa,102000000,2020-03-25,49001,5829,649,86,6493,912836
Egypt,Africa,102000000,2020-03-26,54404,5403,716,67,7203,1076072
Egypt,Africa,102000000,2020-03-27,58760,4356,781,65,9673,1079166
Egypt,Africa,102000000,2020-03-28,67015,8255,903,122,9887,1322611
Egypt,Africa,102000000,2020-03-29,74132,7117,998,95,12059,1427523
Egypt,Africa,102000000,2020-03-30,83368,9236,1093,95,13212,1702177
Egypt,Africa,102000000,2020-03-31,96639,13271,1270,177,14910,1869742
Egypt,Africa,102000000,2020-04-01,106558,9919,1406,136,17978,2141852
Egypt,Africa,102000000,2020-04-02,125118,18560,1696,290,19128,2401659
Egypt,Africa,102000000,2020-04-03,129368,4250,1714,18,21433,2495122
Egypt,Africa,102000000,2020-04-04,149111,19743,2012,298,24934,2805762
Egypt,Africa,102000000,2020-04-05,162907,13796,2126,114,28525,2968996
Egypt,Africa,102000000,2020-04-06,180883,17976,2348,222,29857,3557584
Egypt,Africa,102000000,2020-04-07,220147,39264,2897,549,38190,4285060
Egypt,Africa,102000000,2020-04-08,242005,21858,3109,212,43421,5086908
Egypt,Africa,102000000,2020-04-09,259049,17044,3349,240,48998,5165834
Egypt,Africa,102000000,2020-04-10,286561,27512,3877,528,50899,6103521
Egypt,Africa,102000000,2020-04-11,315796,29235,4112,235,54906,6752783
Egypt,Africa,102000000,2020-04-12,340655,24859,4592,480,60141,6752783
Egypt,Africa,102000000,2020-04-13,340655,0,4592,0,75743,6752783
Egypt,Africa,102000000,2020-04-14,378465,37810,4882,290,88233,7297913
