City,Region,Date,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind_Speed,AQI,AQI_Category
Mumbai,Western-India,2023-01-01,97.3,140.6,39.1,25.1,1.25,55.0,16.4,32.7,4.7,277.4,Poor
Mumbai,Western-India,2023-01-02,60.3,102.5,37.8,27.6,0.99,41.9,15.0,51.9,11.5,184.4,Moderate
Mumbai,Western-India,2023-01-03,94.7,118.1,41.8,24.7,1.04,50.7,16.5,29.2,10.5,263.7,Poor
Mumbai,Western-India,2023-01-04,78.2,145.5,49.0,21.9,0.83,39.0,14.9,32.3,12.0,241.4,Poor
Mumbai,Western-India,2023-01-05,73.6,105.6,40.1,16.9,1.0,56.6,23.7,27.6,7.2,212.2,Poor
Mumbai,Western-India,2023-01-06,106.2,146.8,41.3,22.7,0.9,57.3,15.7,35.4,4.8,298.7,Poor
Mumbai,Western-India,2023-01-07,85.3,155.0,43.1,24.9,0.85,59.7,15.5,30.9,14.4,259.0,Poor
Mumbai,Western-India,2023-01-08,68.0,143.4,44.6,19.5,1.02,59.9,16.2,34.6,15.1,217.4,Poor
Mumbai,Western-India,2023-01-09,84.0,125.4,40.5,19.2,0.9,61.7,15.2,27.7,3.3,242.6,Poor
Mumbai,Western-India,2023-01-10,70.8,138.6,26.3,23.7,1.09,40.4,19.5,30.7,15.8,216.7,Poor
Mumbai,Western-India,2023-01-11,93.2,148.8,50.4,24.7,0.95,58.5,15.5,34.7,2.6,275.2,Poor
Mumbai,Western-India,2023-01-12,76.5,110.3,56.3,22.8,1.19,52.5,14.8,34.4,9.2,226.2,Poor
Mumbai,Western-India,2023-01-13,67.3,133.1,42.7,23.0,1.29,53.7,16.9,32.9,8.3,211.9,Poor
Mumbai,Western-India,2023-01-14,89.2,143.4,47.0,,0.96,56.1,11.7,33.6,4.1,263.4,Poor
Mumbai,Western-India,2023-01-15,84.6,120.6,44.3,26.0,0.74,32.3,15.8,35.6,16.1,244.4,Poor
Mumbai,Western-India,2023-01-16,81.7,131.4,39.7,25.5,0.91,47.6,14.0,47.3,10.2,241.0,Poor
Mumbai,Western-India,2023-01-17,85.1,112.9,49.4,20.9,1.03,46.5,16.8,45.8,7.2,242.8,Poor
Mumbai,Western-India,2023-01-18,63.5,99.3,38.7,21.0,1.42,50.4,14.6,34.0,6.2,188.8,Moderate
Mumbai,Western-India,2023-01-19,83.5,134.9,30.2,22.0,1.07,32.5,16.3,34.5,12.5,242.8,Poor
Mumbai,Western-India,2023-01-20,60.6,145.0,41.7,16.5,1.28,35.4,12.5,30.3,7.3,201.0,Poor
Mumbai,Western-India,2023-01-21,73.2,140.7,39.2,24.4,0.87,41.0,16.2,36.0,16.1,226.6,Poor
Mumbai,Western-India,2023-01-22,76.4,118.9,37.6,19.2,0.94,39.3,15.5,47.6,11.2,223.1,Poor
Mumbai,Western-India,2023-01-23,86.6,133.5,40.7,18.9,1.04,59.5,18.6,33.4,10.3,251.2,Poor
Mumbai,Western-India,2023-01-24,87.1,132.4,39.3,23.2,0.85,59.5,12.8,33.5,4.7,252.4,Poor
Mumbai,Western-India,2023-01-25,84.3,126.8,34.2,21.1,0.87,47.1,15.2,37.7,2.5,242.2,Poor
Mumbai,Western-India,2023-01-26,87.2,105.5,45.5,23.6,1.2,51.5,15.3,31.2,7.5,243.7,Poor
Mumbai,Western-India,2023-01-27,77.2,106.7,50.5,25.2,1.0,46.6,15.9,38.9,2.9,224.9,Poor
Mumbai,Western-India,2023-01-28,62.1,103.3,41.1,22.5,0.99,58.2,13.5,27.5,10.4,188.7,Moderate
Mumbai,Western-India,2023-01-29,62.3,141.3,36.8,23.0,1.04,41.6,17.2,44.5,18.7,202.9,Poor
Mumbai,Western-India,2023-01-30,75.5,104.3,38.5,20.8,1.16,51.3,17.7,29.5,9.6,216.0,Poor
Mumbai,Western-India,2023-01-31,85.3,141.4,48.5,22.6,0.92,48.9,14.7,45.9,7.2,254.7,Poor
Mumbai,Western-India,2023-02-01,85.0,123.2,45.8,23.9,1.05,28.6,18.6,41.9,3.9,246.2,Poor
Mumbai,Western-India,2023-02-02,82.8,134.2,33.8,19.2,0.92,39.9,17.1,27.8,5.7,241.6,Poor
Mumbai,Western-India,2023-02-03,96.9,126.3,31.3,25.2,1.03,41.9,15.7,40.4,8.8,268.5,Poor
Mumbai,Western-India,2023-02-04,89.0,129.3,40.0,24.8,1.03,55.9,15.0,34.2,11.3,255.6,Poor
Mumbai,Western-India,2023-02-05,94.8,154.0,40.1,13.7,0.75,32.7,16.0,34.3,4.7,275.3,Poor
Mumbai,Western-India,2023-02-06,111.1,117.8,45.0,21.3,1.22,56.3,19.0,37.1,9.5,298.2,Poor
Mumbai,Western-India,2023-02-07,75.9,150.7,40.7,17.7,1.03,48.6,16.9,42.3,12.7,235.5,Poor
Mumbai,Western-India,2023-02-08,78.6,121.5,48.7,25.3,0.96,51.1,19.1,39.9,10.5,233.3,Poor
Mumbai,Western-India,2023-02-09,67.7,151.9,46.0,25.4,1.13,51.4,15.6,42.7,9.4,221.8,Poor
Mumbai,Western-India,2023-02-10,78.9,121.0,40.8,19.7,0.8,61.8,16.4,45.8,2.9,230.4,Poor
Mumbai,Western-India,2023-02-11,72.7,131.9,30.0,26.2,1.23,49.9,15.0,43.0,5.2,219.7,Poor
Mumbai,Western-India,2023-02-12,82.2,117.3,41.8,20.4,0.93,52.3,16.5,42.9,5.4,236.1,Poor
Mumbai,Western-India,2023-02-13,71.1,107.3,33.4,17.0,1.1,57.9,17.1,41.1,9.7,205.7,Poor
Mumbai,Western-India,2023-02-14,99.6,107.8,47.3,20.2,0.93,61.4,18.3,45.1,2.6,270.5,Poor
Mumbai,Western-India,2023-02-15,92.2,129.6,39.0,27.6,1.0,37.7,15.2,38.8,17.9,262.6,Poor
Mumbai,Western-India,2023-02-16,55.7,117.6,30.3,22.9,0.89,39.5,14.3,28.4,2.5,177.7,Moderate
Mumbai,Western-India,2023-02-17,71.3,150.6,44.5,17.6,0.93,53.9,15.2,47.3,10.5,226.9,Poor
Mumbai,Western-India,2023-02-18,85.1,115.2,43.2,24.3,0.9,57.9,14.3,44.0,3.2,242.7,Poor
Mumbai,Western-India,2023-02-19,71.5,102.5,35.5,13.9,1.01,63.3,12.9,45.4,5.8,204.6,Poor
Mumbai,Western-India,2023-02-20,76.4,114.4,33.8,20.2,0.93,45.5,19.1,42.3,7.4,220.4,Poor
Mumbai,Western-India,2023-02-21,65.4,129.0,36.8,21.3,1.01,41.0,13.4,37.3,2.7,204.3,Poor
Mumbai,Western-India,2023-02-22,71.0,106.8,38.4,19.1,0.76,44.2,13.8,45.4,5.1,207.2,Poor
Mumbai,Western-India,2023-02-23,79.8,105.0,40.4,19.1,0.88,52.0,18.1,44.4,9.7,225.6,Poor
Mumbai,Western-India,2023-02-24,62.6,121.8,49.1,27.9,0.75,40.5,17.1,33.9,5.8,200.4,Poor
Mumbai,Western-India,2023-02-25,65.8,112.1,38.4,23.4,0.92,52.2,16.7,40.4,3.2,199.2,Moderate
Mumbai,Western-India,2023-02-26,66.0,142.8,31.5,18.8,1.06,58.4,17.4,37.0,16.4,209.0,Poor
Mumbai,Western-India,2023-02-27,52.2,103.8,34.9,23.5,0.85,43.9,13.3,43.7,13.3,166.4,Moderate
Mumbai,Western-India,2023-02-28,57.0,92.4,31.6,18.0,0.66,73.3,13.6,51.5,8.2,169.7,Moderate
Mumbai,Western-India,2023-03-01,73.9,140.1,44.0,25.4,1.12,64.5,16.9,37.9,5.7,229.6,Poor
Mumbai,Western-India,2023-03-02,53.8,121.0,23.8,20.3,0.95,53.1,17.3,39.0,11.5,172.6,Moderate
Mumbai,Western-India,2023-03-03,66.1,121.8,36.9,20.1,0.78,56.6,15.9,38.6,4.3,202.7,Poor
Mumbai,Western-India,2023-03-04,75.8,85.9,48.9,21.9,0.7,50.1,15.4,42.8,13.4,212.6,Poor
Mumbai,Western-India,2023-03-05,88.9,92.4,33.2,26.6,0.6,48.3,14.7,36.6,11.2,239.0,Poor
Mumbai,Western-India,2023-03-06,75.5,114.1,38.5,,0.85,48.9,14.5,46.8,8.8,221.0,Poor
Mumbai,Western-India,2023-03-07,78.3,102.5,35.3,17.5,0.45,32.1,17.3,45.2,9.9,219.5,Poor
Mumbai,Western-India,2023-03-08,68.7,88.6,47.0,15.4,0.68,36.3,17.2,53.4,11.7,196.9,Moderate
Mumbai,Western-India,2023-03-09,78.3,113.2,34.4,27.4,0.49,44.4,17.9,41.7,10.5,225.6,Poor
Mumbai,Western-India,2023-03-10,67.4,122.5,48.6,17.3,0.69,54.8,15.7,49.1,2.4,208.7,Poor
Mumbai,Western-India,2023-03-11,74.2,90.4,37.6,17.2,0.8,61.2,18.3,44.8,12.6,206.7,Poor
Mumbai,Western-India,2023-03-12,74.6,108.9,37.1,21.1,0.79,47.6,20.0,45.1,4.0,215.6,Poor
Mumbai,Western-India,2023-03-13,58.9,84.1,23.2,18.8,1.04,55.5,19.6,37.3,2.2,168.0,Moderate
Mumbai,Western-India,2023-03-14,68.9,104.1,41.9,19.6,0.79,47.3,19.9,50.5,4.0,202.9,Poor
Mumbai,Western-India,2023-03-15,78.7,103.5,36.7,21.1,0.91,65.2,16.2,43.5,6.6,222.0,Poor
Mumbai,Western-India,2023-03-16,57.1,94.4,42.0,21.4,1.09,30.7,15.8,52.1,12.4,174.6,Moderate
Mumbai,Western-India,2023-03-17,70.5,99.0,32.8,16.6,0.88,60.6,19.5,49.2,7.0,200.8,Poor
Mumbai,Western-India,2023-03-18,72.2,124.1,32.6,21.4,0.8,48.5,17.0,51.7,11.3,215.3,Poor
Mumbai,Western-India,2023-03-19,72.6,87.6,37.2,20.9,0.73,28.7,17.0,43.3,8.1,202.8,Poor
Mumbai,Western-India,2023-03-20,46.3,126.2,42.3,20.4,0.9,36.4,12.4,46.0,2.6,164.5,Moderate
Mumbai,Western-India,2023-03-21,75.3,148.6,28.9,23.1,0.9,54.8,21.7,47.1,5.9,230.8,Poor
Mumbai,Western-India,2023-03-22,49.5,117.7,31.8,22.7,0.86,44.3,15.6,50.7,8.8,165.1,Moderate
Mumbai,Western-India,2023-03-23,83.4,130.8,31.3,14.3,1.02,37.9,19.0,37.1,8.7,239.8,Poor
Mumbai,Western-India,2023-03-24,55.6,105.1,25.2,20.8,0.78,43.6,18.3,45.3,6.3,170.5,Moderate
Mumbai,Western-India,2023-03-25,58.2,100.8,35.1,18.7,0.75,56.8,19.8,52.2,11.3,176.9,Moderate
Mumbai,Western-India,2023-03-26,85.0,101.5,36.8,20.2,0.64,65.6,17.9,48.4,3.6,234.2,Poor
Mumbai,Western-India,2023-03-27,60.4,92.7,29.3,18.9,0.76,50.0,19.2,59.0,6.8,176.5,Moderate
Mumbai,Western-India,2023-03-28,75.0,122.9,31.4,21.9,0.75,64.1,20.6,49.3,5.7,220.5,Poor
Mumbai,Western-India,2023-03-29,77.0,92.1,35.1,17.3,0.83,62.1,21.0,49.1,8.0,212.5,Poor
Mumbai,Western-India,2023-03-30,62.1,92.5,37.4,16.7,0.83,61.8,23.9,52.2,16.5,182.0,Moderate
Mumbai,Western-India,2023-03-31,50.8,116.8,28.1,18.2,0.62,57.5,20.8,53.5,3.2,165.5,Moderate
Mumbai,Western-India,2023-04-01,62.8,66.1,30.2,18.8,0.73,52.7,17.0,51.9,14.4,171.2,Moderate
Mumbai,Western-India,2023-04-02,59.9,103.6,29.3,22.7,0.83,64.0,22.1,49.2,19.4,180.6,Moderate
Mumbai,Western-India,2023-04-03,63.5,98.4,37.9,18.3,0.74,46.7,19.6,52.9,6.8,187.7,Moderate
Mumbai,Western-India,2023-04-04,74.0,129.9,37.6,16.0,0.76,51.8,22.0,57.6,7.6,221.8,Poor
Mumbai,Western-India,2023-04-05,56.4,96.7,31.4,18.6,0.86,40.5,21.5,57.4,11.1,170.3,Moderate
Mumbai,Western-India,2023-04-06,61.7,98.1,24.6,24.9,0.72,45.0,14.6,58.2,5.6,181.2,Moderate
Mumbai,Western-India,2023-04-07,55.2,96.9,33.3,16.6,0.74,57.8,20.8,53.2,9.5,168.0,Moderate
Mumbai,Western-India,2023-04-08,48.4,92.4,19.2,15.7,0.72,47.9,17.0,46.0,2.9,147.4,Moderate
Mumbai,Western-India,2023-04-09,65.8,113.2,30.8,18.9,0.63,40.6,19.3,53.5,12.7,196.4,Moderate
Mumbai,Western-India,2023-04-10,63.7,92.5,26.3,19.3,0.85,66.2,23.0,54.8,5.0,182.6,Moderate
Mumbai,Western-India,2023-04-11,39.1,73.5,34.6,15.1,0.61,36.0,20.1,53.0,17.7,125.0,Moderate
Mumbai,Western-India,2023-04-12,53.0,89.2,28.6,24.1,0.67,53.5,24.3,46.2,6.0,160.4,Moderate
Mumbai,Western-India,2023-04-13,45.1,93.6,29.0,16.0,0.75,41.3,20.5,64.6,8.7,144.0,Moderate
Mumbai,Western-India,2023-04-14,53.5,70.3,31.7,15.3,0.67,49.2,17.8,51.5,5.9,153.0,Moderate
Mumbai,Western-India,2023-04-15,57.2,79.9,23.2,16.3,0.77,53.8,24.3,53.6,3.5,162.3,Moderate
Mumbai,Western-India,2023-04-16,39.5,79.9,24.6,14.3,0.73,48.1,23.5,57.7,17.6,125.2,Moderate
Mumbai,Western-India,2023-04-17,55.3,79.8,35.7,,0.69,59.2,20.8,53.0,3.8,162.4,Moderate
Mumbai,Western-India,2023-04-18,47.5,96.1,21.7,13.4,0.88,53.8,21.6,63.9,8.6,147.4,Moderate
Mumbai,Western-India,2023-04-19,50.1,83.6,29.6,8.6,0.65,58.6,23.4,64.0,4.4,149.2,Moderate
Mumbai,Western-India,2023-04-20,48.0,74.8,25.1,17.7,0.57,72.9,23.6,61.3,5.3,141.7,Moderate
Mumbai,Western-India,2023-04-21,65.8,98.3,24.3,,0.63,45.7,26.8,59.6,4.7,188.5,Moderate
Mumbai,Western-India,2023-04-22,48.1,95.1,21.0,16.2,0.73,61.6,25.1,60.3,11.6,148.5,Moderate
Mumbai,Western-India,2023-04-23,44.9,84.8,29.7,12.7,0.57,72.8,23.0,63.5,7.5,139.6,Moderate
Mumbai,Western-India,2023-04-24,53.8,76.0,27.2,12.9,0.47,49.4,21.5,55.3,7.5,154.2,Moderate
Mumbai,Western-India,2023-04-25,62.1,83.3,25.5,11.0,0.5,47.8,23.9,59.6,14.7,173.6,Moderate
Mumbai,Western-India,2023-04-26,65.1,74.0,23.7,12.6,0.65,51.6,19.8,64.3,5.3,176.0,Moderate
Mumbai,Western-India,2023-04-27,54.2,69.4,25.2,13.6,0.66,64.0,21.8,65.2,8.5,151.8,Moderate
Mumbai,Western-India,2023-04-28,57.4,78.0,36.2,16.0,0.46,67.9,23.5,56.0,2.2,165.9,Moderate
Mumbai,Western-India,2023-04-29,44.0,83.8,23.9,14.7,0.53,73.7,24.5,56.8,13.1,136.0,Moderate
Mumbai,Western-India,2023-04-30,45.6,80.4,24.6,16.2,0.41,35.5,23.9,54.7,13.3,138.6,Moderate
Mumbai,Western-India,2023-05-01,52.9,85.1,24.0,10.5,0.57,68.6,25.6,59.3,1.5,154.4,Moderate
Mumbai,Western-India,2023-05-02,54.6,89.4,20.5,16.9,0.63,66.1,26.6,62.1,9.3,160.0,Moderate
Mumbai,Western-India,2023-05-03,46.6,57.8,27.5,13.3,0.45,53.5,23.9,65.3,7.7,132.0,Moderate
Mumbai,Western-India,2023-05-04,47.9,67.9,23.5,16.0,0.69,61.5,26.5,63.5,7.4,138.0,Moderate
Mumbai,Western-India,2023-05-05,42.4,72.4,26.2,11.5,0.49,51.4,23.9,63.6,6.9,128.2,Moderate
Mumbai,Western-India,2023-05-06,50.4,88.2,23.4,11.9,0.52,51.1,28.2,63.2,5.0,150.5,Moderate
Mumbai,Western-India,2023-05-07,45.3,77.4,24.5,10.3,0.62,67.1,26.0,65.0,14.2,135.6,Moderate
Mumbai,Western-India,2023-05-08,43.4,57.3,22.0,11.6,0.61,58.7,25.6,62.3,1.6,123.1,Moderate
Mumbai,Western-India,2023-05-09,37.6,79.4,23.3,13.2,0.51,39.4,27.7,62.2,4.0,120.5,Moderate
Mumbai,Western-India,2023-05-10,50.0,68.3,25.1,13.7,0.56,58.0,25.0,68.1,10.7,142.6,Moderate
Mumbai,Western-India,2023-05-11,45.4,63.6,18.9,13.8,0.46,,25.2,70.1,8.5,129.2,Moderate
Mumbai,Western-India,2023-05-12,40.0,75.5,20.5,13.3,0.49,60.2,28.1,60.8,8.1,123.0,Moderate
Mumbai,Western-India,2023-05-13,42.6,74.8,26.4,10.1,0.58,67.6,23.4,63.9,13.4,129.3,Moderate
Mumbai,Western-India,2023-05-14,38.2,50.0,21.8,13.4,0.54,47.7,28.3,61.1,9.9,109.4,Moderate
Mumbai,Western-India,2023-05-15,45.1,61.0,26.2,11.5,0.55,71.0,28.5,62.3,2.5,129.2,Moderate
Mumbai,Western-India,2023-05-16,38.7,55.3,23.5,14.0,0.49,52.8,30.1,75.0,8.9,113.1,Moderate
Mumbai,Western-India,2023-05-17,45.7,67.0,19.5,15.0,0.45,58.1,32.7,70.3,9.2,131.6,Moderate
Mumbai,Western-India,2023-05-18,37.2,75.6,23.8,7.4,0.6,29.8,25.7,64.9,12.6,117.0,Moderate
Mumbai,Western-India,2023-05-19,33.3,61.5,22.6,12.7,0.52,72.7,24.3,60.2,3.7,103.8,Moderate
Mumbai,Western-India,2023-05-20,43.1,62.2,24.3,9.6,0.44,73.8,29.2,74.1,9.0,124.6,Moderate
Mumbai,Western-India,2023-05-21,35.8,57.0,20.4,10.4,0.55,49.3,28.1,62.6,8.3,106.2,Moderate
Mumbai,Western-India,2023-05-22,41.9,55.1,19.3,13.9,0.51,80.3,28.5,69.2,8.0,118.6,Moderate
Mumbai,Western-India,2023-05-23,46.5,62.2,23.7,10.0,0.51,47.1,27.2,67.6,16.4,131.7,Moderate
Mumbai,Western-India,2023-05-24,58.2,61.6,25.3,9.1,0.61,60.8,29.2,62.6,3.8,156.2,Moderate
Mumbai,Western-India,2023-05-25,,65.0,16.1,10.9,0.55,72.4,26.1,74.6,7.8,131.5,Moderate
Mumbai,Western-India,2023-05-26,41.0,81.8,15.2,11.4,0.48,58.7,28.2,72.2,11.5,125.6,Moderate
Mumbai,Western-India,2023-05-27,42.6,85.0,21.4,11.0,0.36,62.1,29.6,73.7,4.2,132.0,Moderate
Mumbai,Western-India,2023-05-28,49.6,68.5,17.2,11.0,0.44,38.9,31.0,77.8,10.6,138.9,Moderate
Mumbai,Western-India,2023-05-29,39.9,73.4,18.3,11.5,0.47,66.9,33.8,79.1,16.8,120.9,Moderate
Mumbai,Western-India,2023-05-30,38.0,45.6,,10.7,0.42,40.0,32.0,72.3,12.4,107.1,Moderate
Mumbai,Western-India,2023-05-31,38.7,66.8,15.1,10.1,0.51,57.1,31.6,70.4,9.7,114.4,Moderate
Mumbai,Western-India,2023-06-01,35.1,65.7,22.7,8.7,0.59,55.9,31.1,59.3,15.1,108.5,Moderate
Mumbai,Western-India,2023-06-02,46.8,60.9,19.2,13.6,0.46,61.6,29.8,66.7,7.8,131.1,Moderate
Mumbai,Western-India,2023-06-03,,57.0,19.4,8.0,0.3,63.4,30.5,71.8,2.5,113.8,Moderate
Mumbai,Western-India,2023-06-04,32.3,80.6,20.8,10.4,0.58,70.2,29.8,74.2,5.4,108.5,Moderate
Mumbai,Western-India,2023-06-05,38.2,62.3,21.1,7.8,0.36,45.8,31.5,71.3,4.3,113.0,Moderate
Mumbai,Western-India,2023-06-06,35.5,51.9,23.4,9.9,0.45,54.8,31.0,64.5,2.8,104.2,Moderate
Mumbai,Western-India,2023-06-07,40.2,56.6,,7.8,0.34,62.3,35.0,66.9,15.9,114.0,Moderate
Mumbai,Western-India,2023-06-08,44.8,56.6,19.6,9.4,0.53,79.1,33.9,81.1,3.4,124.4,Moderate
Mumbai,Western-India,2023-06-09,33.2,59.6,19.2,11.1,0.4,63.7,29.7,72.0,15.3,101.6,Moderate
Mumbai,Western-India,2023-06-10,36.0,50.7,21.1,9.6,0.48,84.2,29.5,78.7,3.5,104.1,Moderate
Mumbai,Western-India,2023-06-11,32.9,47.4,15.9,11.5,0.43,61.1,31.1,70.2,10.8,95.2,Satisfactory
Mumbai,Western-India,2023-06-12,33.3,56.0,22.7,12.8,0.36,55.1,28.2,69.7,4.9,101.8,Moderate
Mumbai,Western-India,2023-06-13,36.1,60.6,15.6,8.7,0.42,54.5,33.2,75.8,14.1,106.4,Moderate
Mumbai,Western-India,2023-06-14,39.8,34.3,20.6,9.4,0.56,48.5,31.3,74.3,2.2,105.4,Moderate
Mumbai,Western-India,2023-06-15,42.6,57.5,17.9,10.5,0.38,63.5,32.6,71.0,2.7,120.0,Moderate
Mumbai,Western-India,2023-06-16,34.9,46.8,18.8,9.5,0.36,66.1,34.7,72.3,8.9,99.6,Satisfactory
Mumbai,Western-India,2023-06-17,39.9,33.1,13.2,11.8,0.33,58.5,32.3,73.1,15.2,103.3,Moderate
Mumbai,Western-India,2023-06-18,42.1,51.8,21.0,6.4,0.37,55.0,33.5,80.8,7.3,116.6,Moderate
Mumbai,Western-India,2023-06-19,22.5,52.5,16.7,9.7,0.51,42.7,35.2,69.3,17.4,75.2,Satisfactory
Mumbai,Western-India,2023-06-20,32.7,58.9,14.0,11.3,0.43,72.5,34.3,79.3,4.7,98.7,Satisfactory
Mumbai,Western-India,2023-06-21,32.7,49.7,19.2,13.3,0.36,48.9,31.5,66.9,4.2,96.9,Satisfactory
Mumbai,Western-India,2023-06-22,39.4,53.2,17.3,8.1,0.47,53.4,34.3,72.6,12.5,110.8,Moderate
Mumbai,Western-India,2023-06-23,28.1,56.2,14.0,6.6,0.43,62.9,32.3,78.1,8.8,87.0,Satisfactory
Mumbai,Western-India,2023-06-24,33.8,46.7,14.6,6.8,0.37,53.0,34.1,73.9,9.7,95.4,Satisfactory
Mumbai,Western-India,2023-06-25,28.3,55.9,14.2,8.4,0.36,83.9,37.8,81.9,7.5,87.8,Satisfactory
Mumbai,Western-India,2023-06-26,26.3,48.3,16.0,7.4,0.53,66.2,35.0,75.0,5.3,80.9,Satisfactory
Mumbai,Western-India,2023-06-27,43.1,43.0,13.3,8.0,0.41,61.2,32.9,78.8,15.4,113.3,Moderate
Mumbai,Western-India,2023-06-28,27.3,59.4,16.9,6.7,0.38,44.0,,62.7,4.3,87.5,Satisfactory
Mumbai,Western-India,2023-06-29,23.6,43.6,,,0.37,76.6,32.4,70.8,2.7,73.4,Satisfactory
Mumbai,Western-India,2023-06-30,30.2,46.7,20.0,8.7,0.43,54.7,36.2,72.6,11.0,89.8,Satisfactory
Mumbai,Western-India,2023-07-01,31.6,46.9,13.8,10.3,0.41,67.5,33.0,80.1,11.1,91.3,Satisfactory
Mumbai,Western-India,2023-07-02,27.4,44.6,16.6,9.7,0.37,63.4,35.9,76.5,12.9,82.2,Satisfactory
Mumbai,Western-India,2023-07-03,27.7,47.2,15.1,9.9,0.4,69.5,32.2,76.4,3.3,83.6,Satisfactory
Mumbai,Western-India,2023-07-04,21.0,49.1,15.5,8.9,0.41,61.7,32.0,74.3,8.9,70.2,Satisfactory
Mumbai,Western-India,2023-07-05,39.1,35.9,8.2,10.5,0.38,,36.1,64.3,3.5,101.0,Moderate
Mumbai,Western-India,2023-07-06,25.5,58.0,14.3,10.7,0.45,62.4,36.0,67.2,12.2,83.3,Satisfactory
Mumbai,Western-India,2023-07-07,26.7,57.8,16.4,8.1,0.42,52.2,32.9,81.3,7.3,85.7,Satisfactory
Mumbai,Western-India,2023-07-08,24.5,32.1,16.7,8.8,0.49,56.5,32.5,75.2,5.9,71.0,Satisfactory
Mumbai,Western-India,2023-07-09,25.3,51.2,12.0,7.2,0.41,40.7,33.0,65.8,8.4,78.6,Satisfactory
Mumbai,Western-India,2023-07-10,30.2,54.5,17.7,11.0,0.35,55.8,29.2,78.9,6.3,92.8,Satisfactory
Mumbai,Western-India,2023-07-11,28.3,32.5,13.8,9.2,0.25,39.2,34.9,73.6,18.9,78.5,Satisfactory
Mumbai,Western-India,2023-07-12,26.1,44.1,15.4,5.8,0.36,42.6,36.2,70.6,6.0,78.3,Satisfactory
Mumbai,Western-India,2023-07-13,28.3,44.7,14.9,8.8,0.42,57.0,33.9,74.1,4.1,83.6,Satisfactory
Mumbai,Western-India,2023-07-14,30.5,46.9,17.5,8.3,0.36,64.4,35.7,67.3,5.8,89.6,Satisfactory
Mumbai,Western-India,2023-07-15,30.8,50.7,14.7,4.5,0.45,52.8,38.5,76.3,12.7,90.2,Satisfactory
Mumbai,Western-India,2023-07-16,35.4,57.2,19.7,7.7,0.41,48.6,35.1,79.1,14.5,104.8,Moderate
Mumbai,Western-India,2023-07-17,29.2,44.9,18.2,10.1,0.43,46.4,35.9,72.9,2.6,86.7,Satisfactory
Mumbai,Western-India,2023-07-18,32.5,44.4,16.3,9.2,0.33,66.7,36.1,76.0,7.0,92.8,Satisfactory
Mumbai,Western-India,2023-07-19,12.3,55.8,15.4,7.4,0.41,68.4,35.8,74.3,6.0,54.2,Satisfactory
Mumbai,Western-India,2023-07-20,20.3,46.5,12.4,8.7,0.42,66.4,31.5,76.5,3.1,66.8,Satisfactory
Mumbai,Western-India,2023-07-21,29.2,54.5,12.2,7.0,0.43,69.4,30.4,73.2,5.9,88.3,Satisfactory
Mumbai,Western-India,2023-07-22,30.7,57.6,12.5,10.5,0.34,62.9,36.2,80.3,10.5,93.4,Satisfactory
Mumbai,Western-India,2023-07-23,27.4,48.2,13.4,8.7,0.38,53.6,33.9,77.9,14.5,82.5,Satisfactory
Mumbai,Western-India,2023-07-24,22.8,37.8,15.1,8.4,0.47,58.9,35.4,73.9,7.6,69.2,Satisfactory
Mumbai,Western-India,2023-07-25,26.6,49.5,17.0,9.0,0.33,59.5,33.6,64.2,2.4,82.5,Satisfactory
Mumbai,Western-India,2023-07-26,28.2,49.9,19.4,6.2,0.48,56.8,37.5,68.5,3.5,86.2,Satisfactory
Mumbai,Western-India,2023-07-27,26.9,57.4,15.4,,0.35,77.8,35.6,75.8,13.7,85.9,Satisfactory
Mumbai,Western-India,2023-07-28,30.8,53.3,17.4,7.7,0.34,61.2,32.8,80.6,18.5,92.8,Satisfactory
Mumbai,Western-India,2023-07-29,31.4,55.7,19.7,6.3,0.26,50.7,35.3,80.3,12.2,95.3,Satisfactory
Mumbai,Western-India,2023-07-30,30.5,48.3,15.4,9.9,0.35,61.9,36.4,80.4,5.4,89.9,Satisfactory
Mumbai,Western-India,2023-07-31,31.9,45.6,17.6,10.8,0.41,58.0,35.4,81.3,14.9,92.7,Satisfactory
Mumbai,Western-India,2023-08-01,33.1,55.1,17.4,9.7,0.38,58.0,35.5,75.3,10.9,98.8,Satisfactory
Mumbai,Western-India,2023-08-02,39.1,45.4,14.8,9.0,0.34,65.4,42.5,77.2,14.8,106.4,Moderate
Mumbai,Western-India,2023-08-03,26.7,53.6,,9.7,0.38,46.4,34.7,71.1,8.7,84.1,Satisfactory
Mumbai,Western-India,2023-08-04,36.6,45.7,14.9,8.9,0.45,47.8,35.8,77.2,8.5,101.3,Moderate
Mumbai,Western-India,2023-08-05,32.2,48.9,14.2,7.8,0.43,,35.0,69.3,11.2,92.9,Satisfactory
Mumbai,Western-India,2023-08-06,33.5,57.6,,11.6,0.39,64.9,35.2,78.5,10.2,101.0,Moderate
Mumbai,Western-India,2023-08-07,36.1,55.3,14.0,9.4,0.45,47.7,34.2,80.7,12.0,104.1,Moderate
Mumbai,Western-India,2023-08-08,42.8,48.1,16.4,11.5,0.32,66.1,38.4,74.5,6.2,116.4,Moderate
Bengaluru,Southern-India,2023-01-01,32.1,50.4,31.8,17.3,0.97,58.3,14.7,40.5,12.0,100.6,Moderate
