Date,Open,High,Low,Close,Adj Close,Volume,Company,Sector,Moving_Average_20,Moving_Average_50,Daily_Return
2023-09-23,116.56,117.41,115.43,116.2,115.82,510275.0,Apple,Technology,119.89,121.59,-0.0166
2023-09-24,118.9,119.66,117.17,118.94,118.92,1929210.0,Apple,Technology,119.69,121.58,0.0236
2023-09-25,119.34,121.26,118.62,120.08,120.52,694091.0,Tesla,Automotive,119.69,121.59,0.0096
2023-09-26,118.44,120.82,117.49,119.9,120.06,171524.0,Tesla,Automotive,119.73,121.6,-0.0015
2023-09-27,,120.77,118.52,,119.57,1667431.0,Microsoft,Technology,119.72,121.6,-0.0064
2023-09-28,121.63,122.37,120.09,120.98,121.15,976004.0,Apple,Technology,119.69,121.65,0.0155
2023-09-29,121.56,123.02,120.83,121.94,122.15,2074760.0,Tesla,Automotive,119.71,121.71,0.0079
2023-09-30,122.08,123.37,121.14,121.81,122.21,4885613.0,Amazon,E-Commerce,119.79,121.78,-0.0011
2023-10-01,120.42,122.21,119.08,121.02,121.09,2932761.0,Tesla,Automotive,119.82,121.82,-0.0065
2023-10-02,121.29,122.46,120.14,121.98,121.95,2192195.0,Tesla,Automotive,119.9,121.87,0.0079
2023-10-03,122.4,123.12,120.05,120.89,121.1,1860828.0,Amazon,E-Commerce,120.02,121.89,-0.0089
2023-10-04,123.8,124.49,123.29,123.4,123.69,1270407.0,Apple,Technology,120.2,121.94,0.0208
2023-10-05,123.87,124.82,123.06,123.75,123.66,868976.0,Amazon,E-Commerce,120.33,122.01,0.0028
2023-10-06,124.58,125.64,122.97,124.63,124.48,4731004.0,Apple,Technology,120.49,122.06,0.0071
2023-10-07,124.2,125.78,123.47,125.23,125.26,1343517.0,Amazon,E-Commerce,120.7,122.13,0.0048
2023-10-08,124.9,126.01,123.77,125.19,125.35,1324858.0,Microsoft,Technology,120.94,122.19,-0.0003
2023-10-09,,126.22,124.29,125.52,125.68,1992608.0,Apple,Technology,121.29,122.23,0.0026
2023-10-10,128.24,130.02,127.37,128.79,128.51,4634945.0,Tesla,Automotive,121.78,122.34,0.0261
2023-10-11,126.88,127.53,126.14,126.69,127.07,732899.0,Microsoft,Technology,122.21,122.38,-0.0163
2023-10-12,128.61,129.42,128.5,128.57,128.44,3383287.0,Apple,Technology,122.73,122.46,0.0148
2023-10-13,129.17,129.88,127.96,128.97,128.91,4092852.0,Apple,Technology,123.37,122.49,0.0031
2023-10-14,128.17,129.95,127.61,128.81,128.63,2783552.0,Apple,Technology,123.86,122.56,-0.0012
2023-10-15,127.87,128.06,127.02,128.01,128.55,1048614.0,Amazon,E-Commerce,124.26,122.56,-0.0062
2023-10-16,128.63,129.43,126.51,126.94,126.99,3484768.0,Apple,Technology,124.61,122.55,-0.0084
2023-10-17,127.89,128.65,127.02,127.74,127.57,2954891.0,Tesla,Automotive,125.04,122.58,0.0063
2023-10-18,128.35,129.02,127.42,128.23,128.4,3237358.0,Apple,Technology,125.41,122.62,0.0038
2023-10-19,127.63,129.24,126.75,127.92,128.07,4642709.0,Tesla,Automotive,125.7,122.68,-0.0024
2023-10-20,128.31,128.84,127.68,128.15,128.11,4485500.0,Tesla,Automotive,126.02,122.7,0.0018
2023-10-21,129.99,131.32,128.83,130.28,130.45,3991386.0,Tesla,Automotive,126.48,122.77,0.0166
2023-10-22,131.48,132.39,130.29,130.92,130.75,1862204.0,Microsoft,Technology,126.93,122.9,0.0049
2023-10-23,132.9,134.08,132.47,132.77,132.67,4884912.0,Tesla,Automotive,127.53,123.1,0.0141
2023-10-24,132.99,133.59,131.64,132.4,132.0,2159636.0,Amazon,E-Commerce,127.98,123.29,-0.0028
2023-10-25,132.1,133.67,131.29,133.09,132.83,3480795.0,Apple,Technology,128.44,123.55,0.0052
2023-10-26,132.08,134.36,131.23,133.23,133.59,3642140.0,Amazon,E-Commerce,128.87,123.83,0.0011
2023-10-27,132.49,133.47,131.28,132.54,132.87,4631536.0,Microsoft,Technology,129.24,124.09,-0.0052
2023-10-28,131.39,132.3,130.66,,131.98,4036906.0,Apple,Technology,129.58,124.3,-0.0044
2023-10-29,,131.37,129.69,130.74,131.07,2378569.0,Tesla,Automotive,129.84,124.49,-0.0092
2023-10-30,129.48,131.64,129.01,130.72,130.69,4212452.0,Apple,Technology,129.93,124.7,-0.0002
2023-10-31,131.56,132.61,130.01,131.06,131.01,443275.0,Microsoft,Technology,130.15,124.91,0.0026
2023-11-01,130.02,132.36,129.16,131.76,131.77,1170639.0,Microsoft,Technology,130.31,125.14,0.0053
2023-11-02,132.56,132.72,131.89,132.64,132.62,3710680.0,Amazon,E-Commerce,130.5,125.42,0.0067
2023-11-03,130.98,132.22,130.75,131.26,131.22,4266932.0,Apple,Technology,130.62,125.65,-0.0104
2023-11-04,129.03,129.47,127.64,128.87,129.1,1325619.0,Apple,Technology,130.66,125.8,-0.0182
2023-11-05,129.53,129.73,128.66,129.09,129.12,4428974.0,Apple,Technology,130.77,125.96,0.0017
2023-11-06,131.12,131.17,130.3,130.93,131.07,2207716.0,Amazon,E-Commerce,130.93,126.16,0.0143
2023-11-07,132.52,133.58,131.61,132.54,132.74,2963564.0,Microsoft,Technology,131.14,126.4,0.0123
2023-11-08,132.3,133.14,131.26,131.7,131.78,3762667.0,Tesla,Automotive,131.33,126.66,-0.0063
2023-11-09,134.07,134.81,132.8,133.16,132.96,2509021.0,Apple,Technology,131.58,126.95,0.0111
2023-11-10,132.26,135.06,132.1,133.84,133.57,3856150.0,Amazon,E-Commerce,131.76,127.26,0.0051
2023-11-11,133.68,134.67,132.2,133.22,133.25,2303092.0,Amazon,E-Commerce,131.88,127.56,-0.0046
2023-11-12,133.81,135.09,132.55,133.19,133.15,2783525.0,Tesla,Automotive,131.9,127.9,-0.0002
2023-11-13,133.96,134.74,132.28,134.35,134.37,1690726.0,Microsoft,Technology,131.99,128.21,0.0087
2023-11-14,132.17,133.22,131.67,132.43,132.43,1420985.0,Apple,Technology,131.96,128.46,-0.0143
2023-11-15,134.22,134.53,133.59,134.12,134.63,4480655.0,Apple,Technology,132.01,128.74,0.0128
2023-11-16,136.15,136.88,134.85,135.48,135.22,1735335.0,Amazon,E-Commerce,132.15,129.07,0.0101
2023-11-17,135.0,135.73,133.95,134.83,134.43,3336808.0,Microsoft,Technology,132.3,129.35,-0.0048
2023-11-18,136.22,137.2,134.17,134.83,134.9,2670202.0,Apple,Technology,132.5,129.6,0.0
2023-11-19,135.23,136.7,134.24,135.89,135.81,556195.0,Tesla,Automotive,132.76,129.89,0.0079
2023-11-20,136.21,137.2,135.43,135.93,136.0,4612276.0,Microsoft,Technology,133.0,130.18,0.0003
2023-11-21,135.04,136.05,133.81,134.2,134.32,1639998.0,Microsoft,Technology,133.12,130.43,-0.0127
2023-11-22,135.17,137.47,134.91,136.02,136.28,3624756.0,Amazon,E-Commerce,133.29,130.73,0.0136
2023-11-23,135.41,136.22,135.28,135.51,135.21,1780871.0,Amazon,E-Commerce,133.51,130.97,-0.0037
2023-11-24,135.93,136.47,135.28,135.95,135.84,2049428.0,Apple,Technology,133.86,131.22,0.0032
2023-11-25,135.38,137.57,134.67,136.69,136.78,1847888.0,Amazon,E-Commerce,134.24,131.46,0.0054
2023-11-26,136.41,136.97,135.12,135.73,135.88,1628362.0,Microsoft,Technology,134.48,131.67,-0.007
2023-11-27,137.3,139.18,136.13,137.93,138.37,1128520.0,Apple,Technology,134.75,131.92,0.0162
2023-11-28,134.44,135.9,133.27,135.18,135.38,3516356.0,Apple,Technology,134.92,132.12,-0.0199
2023-11-29,136.0,136.63,134.76,135.46,135.45,1473368.0,Microsoft,Technology,135.04,132.25,0.0021
2023-11-30,133.11,134.82,132.85,134.16,133.98,3801339.0,Apple,Technology,135.06,132.4,-0.0096
2023-12-01,133.62,134.64,132.74,133.37,133.26,981037.0,Tesla,Automotive,135.06,132.49,-0.0059
2023-12-02,132.76,133.51,130.87,131.49,131.38,3726307.0,Tesla,Automotive,134.98,132.55,-0.0141
2023-12-03,129.98,131.27,129.38,130.66,130.79,3501268.0,Apple,Technology,134.79,132.58,-0.0063
2023-12-04,132.19,133.49,131.5,132.1,132.15,354547.0,Amazon,E-Commerce,134.78,132.66,0.011
2023-12-05,131.31,131.88,130.71,131.33,131.07,2468403.0,Tesla,Automotive,134.64,132.75,-0.0058
2023-12-06,131.87,132.68,131.11,131.8,131.71,1663332.0,Apple,Technology,134.45,132.83,0.0036
2023-12-07,132.03,133.03,131.21,131.82,131.99,2777221.0,Tesla,Automotive,134.3,132.9,0.0002
2023-12-08,132.09,132.61,131.23,132.3,132.37,4190602.0,Amazon,E-Commerce,134.18,132.99,0.0036
2023-12-09,132.08,133.39,131.17,132.44,132.55,4750215.0,Microsoft,Technology,134.0,133.08,0.0011
2023-12-10,131.15,131.63,130.07,130.6,130.68,1436371.0,Apple,Technology,133.74,133.08,-0.0139
2023-12-11,131.58,132.82,130.4,131.77,132.09,2691661.0,Apple,Technology,133.62,133.1,0.009
2023-12-12,131.09,131.6,130.49,130.99,131.04,123446.0,Apple,Technology,133.36,133.07,-0.0059
2023-12-13,130.42,131.57,130.1,130.57,130.49,1317756.0,Apple,Technology,133.12,133.03,-0.0032
2023-12-14,129.08,130.21,127.68,128.6,128.41,2725263.0,Apple,Technology,132.75,132.94,-0.0151
2023-12-15,131.48,132.79,130.93,131.73,131.78,2341678.0,Apple,Technology,132.5,132.91,0.0243
2023-12-16,132.23,133.57,131.34,132.69,132.21,2856444.0,Amazon,E-Commerce,132.35,132.91,0.0073
2023-12-17,130.79,132.23,130.71,131.5,131.46,305162.0,Microsoft,Technology,132.03,132.9,-0.009
2023-12-18,130.96,131.59,128.78,130.0,129.96,4760500.0,Amazon,E-Commerce,131.77,132.89,-0.0114
2023-12-19,131.58,132.82,129.8,130.8,130.53,4566958.0,Amazon,E-Commerce,131.54,132.89,0.0062
2023-12-20,132.57,133.62,132.22,133.03,132.84,2863049.0,Microsoft,Technology,131.48,132.93,0.017
2023-12-21,133.21,133.7,132.58,132.93,133.1,2303087.0,Amazon,E-Commerce,131.46,132.95,-0.0008
2023-12-22,,135.1,132.31,133.61,133.66,3052718.0,Tesla,Automotive,131.56,132.97,0.0051
2023-12-23,135.29,136.23,134.71,135.67,135.69,4795747.0,Amazon,E-Commerce,131.81,133.06,0.0154
2023-12-24,135.01,135.99,134.46,135.47,135.53,2451130.0,Apple,Technology,131.98,133.19,-0.0015
2023-12-25,134.58,134.95,134.3,134.42,134.44,4963446.0,Tesla,Automotive,132.14,133.3,-0.0078
2023-12-26,135.39,136.05,133.19,133.88,134.13,476924.0,Tesla,Automotive,132.24,133.36,-0.004
2023-12-27,135.48,136.26,133.72,134.45,134.47,487688.0,Microsoft,Technology,132.37,133.4,0.0043
2023-12-28,135.06,135.94,133.45,134.47,134.18,2713556.0,Amazon,E-Commerce,132.48,133.45,0.0001
2023-12-29,135.35,136.64,134.96,135.55,135.88,4114398.0,Amazon,E-Commerce,132.64,133.5,0.008
2023-12-30,134.95,136.04,134.61,135.09,135.16,2535016.0,Tesla,Automotive,132.86,133.52,-0.0034
2023-12-31,135.67,137.09,134.74,136.34,136.22,1170648.0,Amazon,E-Commerce,133.09,133.59,0.0093
2024-01-01,136.27,137.71,135.17,136.97,136.72,4375319.0,Amazon,E-Commerce,133.39,133.66,0.0046
2024-01-02,136.29,137.45,135.97,136.49,136.57,4519379.0,Microsoft,Technology,133.68,133.71,-0.0035
2024-01-03,134.79,135.97,132.94,134.06,134.04,3990026.0,Tesla,Automotive,133.96,133.74,-0.0178
2024-01-04,135.33,136.17,134.1,134.91,135.23,4471078.0,Apple,Technology,134.12,133.75,0.0063
2024-01-05,134.6,135.83,133.47,135.17,135.1,4658708.0,Tesla,Automotive,134.24,133.75,0.0019
2024-01-06,136.87,137.44,136.09,136.94,136.77,4693577.0,Microsoft,Technology,134.51,133.79,0.0131
2024-01-07,132.95,133.5,132.91,133.14,133.32,651556.0,Microsoft,Technology,134.67,133.76,-0.0277
2024-01-08,135.35,136.56,134.59,135.56,135.75,,Microsoft,Technology,134.91,133.75,0.0182
2024-01-09,135.53,136.5,134.31,135.43,135.46,4013982.0,Amazon,E-Commerce,135.03,133.74,-0.001
2024-01-10,137.51,138.48,135.73,136.26,136.39,4288136.0,Tesla,Automotive,135.19,133.78,0.0061
2024-01-11,137.02,137.78,134.1,134.78,134.77,2643951.0,Amazon,E-Commerce,135.25,133.76,-0.0109
2024-01-12,136.38,137.61,135.5,136.24,136.29,2800840.0,Amazon,E-Commerce,135.28,133.77,0.0108
2024-01-13,134.94,135.65,134.87,135.0,135.23,4590741.0,Tesla,Automotive,135.26,133.75,-0.0091
2024-01-14,134.67,135.76,133.35,134.65,134.78,3881597.0,Microsoft,Technology,135.27,133.71,-0.0026
2024-01-15,136.76,137.55,135.52,136.05,136.02,4401313.0,Apple,Technology,135.38,133.72,0.0104
2024-01-16,135.97,137.36,135.02,136.74,137.01,1961317.0,Apple,Technology,135.49,133.69,0.0051
2024-01-17,137.24,138.22,135.13,135.91,135.43,3006868.0,Tesla,Automotive,135.56,133.71,-0.0061
2024-01-18,137.33,138.99,136.15,138.07,138.48,4158961.0,Tesla,Automotive,135.69,133.76,0.0159
2024-01-19,137.96,138.87,135.91,136.84,136.5,4931851.0,Microsoft,Technology,135.78,133.81,-0.0089
2024-01-20,138.19,139.02,137.35,138.08,137.95,3346532.0,Tesla,Automotive,135.86,133.91,0.0091
2024-01-21,138.44,139.25,137.9,138.46,138.46,4363304.0,Tesla,Automotive,135.94,134.05,0.0028
2024-01-22,141.05,142.57,139.19,140.23,140.2,4378483.0,Microsoft,Technology,136.13,134.24,0.0128
2024-01-23,140.26,141.94,140.03,140.78,140.99,4225339.0,Microsoft,Technology,136.46,134.41,0.0039
2024-01-24,140.49,142.43,139.5,141.41,141.2,2000057.0,Amazon,E-Commerce,136.79,134.61,0.0045
2024-01-25,141.27,142.11,140.24,140.71,140.77,1964273.0,Tesla,Automotive,137.06,134.79,-0.005
2024-01-26,143.15,144.28,141.97,143.18,143.06,3720434.0,Apple,Technology,137.38,135.02,0.0176
2024-01-27,144.51,145.46,142.02,142.87,142.93,884514.0,Tesla,Automotive,137.86,135.23,-0.0022
2024-01-28,144.98,145.79,143.28,144.27,144.26,1172456.0,Apple,Technology,138.3,135.47,0.0098
2024-01-29,144.45,145.16,143.6,144.43,144.44,2019587.0,Apple,Technology,138.75,135.74,0.0011
2024-01-30,145.24,146.02,144.68,144.95,144.84,3639199.0,Apple,Technology,139.18,136.01,0.0036
2024-01-31,144.43,144.58,142.97,143.51,143.41,4689022.0,Amazon,E-Commerce,139.62,136.26,-0.0099
2024-02-01,143.86,145.17,142.85,144.3,144.36,2922704.0,Microsoft,Technology,140.02,136.53,0.0055
2024-02-02,143.45,145.33,142.6,144.68,144.87,2369590.0,Microsoft,Technology,140.51,136.85,0.0026
2024-02-03,143.93,145.21,141.51,142.67,142.55,2617793.0,Amazon,E-Commerce,140.91,137.07,-0.0139
2024-02-04,144.34,145.14,142.47,143.39,143.21,4739848.0,Microsoft,Technology,141.27,137.29,0.005
2024-02-05,144.09,145.43,143.58,144.98,145.1,2966792.0,Amazon,E-Commerce,141.69,137.56,0.0111
2024-02-06,144.62,146.37,144.06,145.58,145.58,3579566.0,Tesla,Automotive,142.17,137.87,0.0041
2024-02-07,145.51,146.7,144.68,146.22,146.38,3644750.0,Amazon,E-Commerce,142.58,138.18,0.0044
2024-02-08,146.54,147.49,146.0,146.1,145.92,4773794.0,Microsoft,Technology,143.04,138.44,-0.0008
2024-02-09,146.92,148.41,145.62,147.53,147.17,2253883.0,Microsoft,Technology,143.51,138.73,0.0098
2024-02-10,147.73,149.33,146.8,148.24,148.13,2148613.0,Tesla,Automotive,144.0,139.02,0.0048
2024-02-11,148.88,149.53,147.71,148.97,148.82,2446243.0,Amazon,E-Commerce,144.44,139.29,0.0049
2024-02-12,147.43,148.24,146.67,147.0,146.98,4365630.0,Tesla,Automotive,144.75,139.52,-0.0132
2024-02-13,148.0,148.4,146.8,,147.85,437850.0,Apple,Technology,145.08,139.79,0.0067
2024-02-14,148.37,149.63,146.9,148.62,148.77,3779020.0,Amazon,E-Commerce,145.47,140.08,0.0043
2024-02-15,148.75,149.71,148.17,148.57,148.51,1593156.0,Tesla,Automotive,145.74,140.37,-0.0003
2024-02-16,149.99,151.45,148.96,150.51,150.54,588968.0,Tesla,Automotive,146.12,140.69,0.0131
2024-02-17,149.88,150.87,149.08,150.07,150.1,4348949.0,Microsoft,Technology,146.42,140.98,-0.0029
2024-02-18,149.49,150.42,148.88,149.22,149.26,1680096.0,Amazon,E-Commerce,146.65,141.26,-0.0057
2024-02-19,148.51,151.55,147.56,150.27,150.27,4765730.0,Apple,Technology,146.92,141.54,0.007
2024-02-20,150.15,150.86,148.71,149.76,149.86,1793465.0,Apple,Technology,147.23,141.8,-0.0034
2024-02-21,148.26,149.69,147.64,148.85,148.69,4375892.0,Amazon,E-Commerce,147.46,142.04,-0.0061
2024-02-22,146.63,148.27,145.48,147.8,148.08,3775929.0,Amazon,E-Commerce,147.62,142.32,-0.0071
2024-02-23,149.0,149.54,147.8,148.1,148.05,4407997.0,Tesla,Automotive,147.89,142.58,0.002
2024-02-24,147.61,148.62,147.26,147.79,147.53,1766313.0,Microsoft,Technology,148.11,142.83,-0.0021
2024-02-25,147.35,148.48,145.71,146.55,146.59,2207719.0,Microsoft,Technology,148.19,143.03,-0.0084
2024-02-26,144.97,145.7,143.07,143.88,143.71,1711243.0,Microsoft,Technology,148.1,143.24,-0.0182
2024-02-27,144.37,145.1,143.61,,144.33,2328553.0,Amazon,E-Commerce,148.0,143.41,0.0022
2024-02-28,142.02,144.64,140.98,143.96,144.4,2402611.0,Microsoft,Technology,147.89,143.58,-0.0017
2024-02-29,144.95,145.59,142.47,143.43,143.27,2258184.0,Tesla,Automotive,147.69,143.73,-0.0037
2024-03-01,145.49,146.37,144.28,145.34,145.41,,Amazon,E-Commerce,147.54,143.94,0.0133
2024-03-02,144.48,145.34,143.72,144.99,144.64,3791316.0,Amazon,E-Commerce,147.34,144.11,-0.0024
2024-03-03,146.99,148.18,146.0,146.98,147.07,4292896.0,Microsoft,Technology,147.34,144.35,0.0137
2024-03-04,147.01,148.44,146.35,147.84,147.67,2777049.0,Apple,Technology,147.34,144.62,0.0059
2024-03-05,147.78,148.8,145.51,146.93,146.8,2388786.0,Apple,Technology,147.25,144.83,-0.0062
2024-03-06,144.56,145.61,144.01,145.19,144.97,2811485.0,Tesla,Automotive,147.08,145.0,-0.0118
2024-03-07,,147.99,145.26,146.99,147.14,2945157.0,Microsoft,Technology,146.91,145.23,0.0124
2024-03-08,145.22,146.22,144.07,144.88,145.08,319162.0,Microsoft,Technology,146.65,145.36,-0.0144
2024-03-09,144.89,145.85,144.5,144.93,144.93,4153492.0,Amazon,E-Commerce,146.43,145.52,0.0003
2024-03-10,145.04,146.34,143.83,145.83,145.66,2941852.0,Amazon,E-Commerce,146.21,145.68,0.0062
2024-03-11,148.56,149.44,146.98,147.82,148.14,3413723.0,Microsoft,Technology,146.11,145.87,0.0136
2024-03-12,148.91,149.74,147.86,149.29,149.14,1440522.0,Amazon,E-Commerce,146.14,146.05,0.0099
2024-03-13,148.89,151.0,147.72,150.28,149.85,1501051.0,Microsoft,Technology,146.26,146.24,0.0066
2024-03-14,149.78,151.56,148.88,150.45,150.54,2653272.0,Tesla,Automotive,146.38,146.42,0.0011
2024-03-15,151.81,152.85,151.02,151.64,151.42,3370514.0,Amazon,E-Commerce,146.57,146.64,0.0079
2024-03-16,151.87,152.68,150.71,151.8,152.0,3838163.0,Microsoft,Technology,146.83,146.81,0.0011
2024-03-17,151.96,153.4,151.16,152.89,152.81,646363.0,Amazon,E-Commerce,147.28,147.01,0.0072
2024-03-18,152.42,153.49,151.41,152.5,152.62,4280513.0,Tesla,Automotive,147.7,147.17,-0.0026
2024-03-19,152.52,153.33,152.22,152.37,152.65,4114175.0,Amazon,E-Commerce,148.12,147.33,-0.0009
2024-03-20,152.08,152.18,149.95,150.88,150.64,4424155.0,Microsoft,Technology,148.49,147.45,-0.0098
2024-03-21,151.96,153.0,150.77,151.38,151.27,1208198.0,Amazon,E-Commerce,148.79,147.61,0.0033
2024-03-22,149.37,150.16,147.83,149.13,149.11,3562087.0,Amazon,E-Commerce,149.0,147.71,-0.0149
2024-03-23,148.78,150.29,147.8,149.13,149.44,2008981.0,Microsoft,Technology,149.11,147.79,0.0
2024-03-24,148.25,148.72,147.18,148.05,147.92,1781518.0,Apple,Technology,149.12,147.9,-0.0072
2024-03-25,147.49,147.64,145.88,146.82,146.7,3494837.0,Amazon,E-Commerce,149.11,147.97,-0.0083
2024-03-26,147.05,149.48,146.55,148.6,148.69,386172.0,Amazon,E-Commerce,149.28,148.04,0.0121
2024-03-27,148.45,150.48,147.16,149.59,149.48,4594463.0,Tesla,Automotive,149.41,148.12,0.0067
2024-03-28,150.02,151.1,148.62,150.81,150.84,661133.0,Apple,Technology,149.71,148.21,0.0082
2024-03-29,148.25,148.76,146.75,147.66,147.35,1749258.0,Tesla,Automotive,149.85,148.25,-0.0209
2024-03-30,147.3,148.95,146.02,147.32,147.76,4469535.0,Microsoft,Technology,149.92,148.24,-0.0023
2024-03-31,147.85,148.55,146.95,147.58,147.31,4259962.0,Microsoft,Technology,149.91,148.23,0.0018
2024-04-01,147.13,148.15,146.33,146.9,146.83,4581678.0,Tesla,Automotive,149.79,148.19,-0.0046
2024-04-02,146.56,147.16,145.74,146.56,146.55,1765418.0,Amazon,E-Commerce,149.6,148.18,-0.0023
2024-04-03,148.01,148.36,147.08,148.19,148.57,3294990.0,Apple,Technology,149.49,148.18,0.0111
2024-04-04,147.12,147.87,145.72,146.4,146.14,3204857.0,Tesla,Automotive,149.23,148.14,-0.0121
2024-04-05,145.78,147.96,144.82,147.24,147.64,4336026.0,Tesla,Automotive,149.0,148.11,0.0057
2024-04-06,144.91,146.35,144.02,145.67,145.83,795519.0,Microsoft,Technology,148.64,148.01,-0.0107
2024-04-07,144.02,146.69,143.52,145.92,146.01,340740.0,Amazon,E-Commerce,148.31,147.93,0.0017
2024-04-08,144.77,145.64,143.39,144.35,144.15,3346536.0,Apple,Technology,147.91,147.83,-0.0108
2024-04-09,143.46,144.88,142.4,,144.24,4549720.0,Tesla,Automotive,147.57,147.71,-0.0015
2024-04-10,143.21,144.93,142.36,144.51,144.37,1410704.0,Apple,Technology,147.23,147.61,0.0026
2024-04-11,143.46,144.4,142.29,143.43,143.68,2967492.0,Apple,Technology,146.94,147.5,-0.0075
2024-04-12,143.97,145.19,143.53,144.97,144.78,3087008.0,Tesla,Automotive,146.73,147.44,0.0107
2024-04-13,144.8,145.05,143.86,144.86,144.84,3733803.0,Apple,Technology,146.58,147.38,-0.0008
2024-04-14,146.09,147.12,145.5,145.94,145.83,3477300.0,Microsoft,Technology,146.53,147.34,0.0075
